Time (s)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)	P7 (Pa)	P8 (Pa)		H1 (m)	H2 (m)	H3 (m)	H4 (m)
2.280021406	2778.4	2413.6	2157.2	1695.866667	1570.466667	1516.2	1564.466667	1585.133333		0.299933333	0.293466667	0.2954	0.113933333
2.281028382	2766	2397.466667	2143.4	1684.4	1568.133333	1515.333333	1564.466667	1585.133333		0.299733333	0.293	0.2948	0.113866667
2.282035357	2765.066667	2394.266667	2140.2	1682.133333	1565.866667	1513	1562.666667	1587.466667		0.299466667	0.292666667	0.294333333	0.113866667
2.283042333	2783	2410.333333	2153.533333	1691.266667	1569.066667	1518.066667	1567.266667	1593.4		0.299066667	0.2928	0.2936	0.113733333
2.284023489	2800.466667	2421.4	2158.533333	1692.666667	1576.4	1528.666667	1577.333333	1601.666667		0.298666667	0.293066667	0.292733333	0.1136
2.285030464	2799.533333	2415.866667	2151.2	1686.266667	1579.2	1534.133333	1585.6	1612.733333		0.298333333	0.293133333	0.291866667	0.113533333
2.28603744	2784.8	2406.2	2145.733333	1682.533333	1573.2	1529.066667	1584.666667	1619.133333		0.298	0.293	0.2908	0.113533333
2.287018596	2778.4	2406.2	2148.466667	1684.866667	1575.533333	1530	1581.933333	1615.933333		0.2978	0.292933333	0.2898	0.113466667
2.288025572	2773.333333	2403.466667	2147.066667	1684.866667	1578.266667	1535.066667	1585.6	1614.533333		0.297666667	0.292866667	0.288933333	0.1134
2.289032547	2750.333333	2385.066667	2132.866667	1676.133333	1571.4	1530	1584.666667	1614.066667		0.2974	0.2926	0.288	0.1134
2.290039523	2732.466667	2369.466667	2120	1664.2	1561.733333	1521.266667	1575.933333	1605.4		0.297	0.292	0.287133333	0.113333333
2.291020679	2745.333333	2378.2	2122.733333	1663.266667	1557.133333	1512.533333	1564	1589.733333		0.2964	0.291066667	0.287133333	0.1132
2.292027654	2768.266667	2397.466667	2136.066667	1669.666667	1552.066667	1500.6	1550.666667	1575.066667		0.295933333	0.290333333	0.288066667	0.113
2.29303463	2772.4	2402.533333	2138.333333	1671.066667	1549.333333	1499.2	1550.666667	1569.066667		0.2954	0.290266667	0.289533333	0.113
2.294041606	2771	2397.466667	2131	1666.933333	1553.466667	1509.333333	1562.666667	1574.133333		0.2948	0.2906	0.291066667	0.113133333
2.295022761	2770.133333	2397.933333	2131	1666	1558.066667	1516.666667	1568.133333	1576.4		0.294133333	0.291133333	0.2922	0.113
2.296029737	2762.333333	2401.6	2138.333333	1677.533333	1563.066667	1521.266667	1570.933333	1572.733333		0.293466667	0.2914	0.2926	0.112866667
2.297036713	2764.6	2412.666667	2150.733333	1692.666667	1564.466667	1521.733333	1571.8	1570.466667		0.292733333	0.2916	0.2926	0.112866667
2.298043688	2777.466667	2427.333333	2158.533333	1694.933333	1558.066667	1511.666667	1564	1569.066667		0.292133333	0.291733333	0.2926	0.112866667
2.299024844	2777	2420.933333	2147.066667	1683.466667	1553.466667	1507.066667	1558.933333	1563.533333		0.2914	0.291933333	0.2926	0.112666667
2.30003182	2765.066667	2406.2	2129.133333	1669.666667	1554.8	1512.533333	1561.733333	1552.533333		0.290733333	0.292133333	0.292533333	0.112666667
2.301038796	2754	2397.933333	2121.8	1664.666667	1554.4	1516.2	1568.133333	1553.933333		0.2902	0.2922	0.292266667	0.112666667
2.302019951	2746.2	2392.866667	2121.8	1666	1554.8	1518.066667	1573.2	1558.066667		0.289666667	0.2922	0.292066667	0.112666667
2.303026927	2744.866667	2394.266667	2124.133333	1668.333333	1557.133333	1515.333333	1567.266667	1546.533333		0.289066667	0.292	0.291666667	0.1126
2.304033903	2749	2400.266667	2128.733333	1672	1559.4	1513.933333	1562.666667	1529.533333		0.288466667	0.291733333	0.2912	0.112533333
2.305040878	2754.933333	2403.933333	2132.4	1674.266667	1563.066667	1517.6	1567.266667	1528.666667		0.2878	0.291466667	0.291133333	0.112466667
2.306022034	2752.666667	2400.266667	2128.733333	1669.266667	1558.066667	1516.2	1573.2	1537.8		0.2872	0.291266667	0.291733333	0.112333333
2.30702901	2743	2391.533333	2120.4	1662.333333	1552.066667	1513.933333	1575.933333	1536		0.2866	0.291133333	0.2926	0.112266667
2.308035986	2740.266667	2390.133333	2120	1663.266667	1553.466667	1516.2	1577.333333	1524.533333		0.285933333	0.291	0.2934	0.112266667
2.309042961	2753.6	2401.133333	2129.133333	1669.266667	1561.733333	1521.266667	1579.666667	1514.4		0.285333333	0.290866667	0.293866667	0.1122
2.310024117	2765.066667	2409.866667	2133.733333	1671.066667	1565.4	1523.133333	1581.933333	1509.8		0.2848	0.290866667	0.294333333	0.112266667
2.311031093	2758.6	2401.6	2127.333333	1666.933333	1559.4	1516.666667	1579.666667	1503.4		0.284266667	0.291066667	0.294666667	0.1122
2.312038068	2746.666667	2392.4	2121.8	1664.666667	1556.666667	1516.2	1579.666667	1495.066667		0.2838	0.291266667	0.295	0.112133333
2.313019224	2742.533333	2390.6	2120.4	1663.266667	1558.533333	1519	1583.333333	1487.733333		0.283266667	0.291466667	0.295066667	0.1122
2.3140262	2743	2389.2	2119.066667	1660.933333	1560.333333	1521.733333	1587	1481.333333		0.282733333	0.291866667	0.295	0.112133333
2.315033175	2741.2	2385.066667	2115.4	1658.2	1557.133333	1521.733333	1590.666667	1476.266667		0.282	0.292333333	0.295066667	0.112066667
2.316040151	2739.333333	2381.866667	2111.733333	1654.066667	1549.333333	1512.533333	1586.066667	1469.4		0.2812	0.292533333	0.295133333	0.112
2.317021307	2748.533333	2389.2	2116.733333	1656.8	1547	1507.933333	1582.4	1458.333333		0.280466667	0.292466667	0.295066667	0.112
2.318028283	2760	2400.266667	2128.733333	1664.666667	1551.6	1509.333333	1581.933333	1447.333333		0.2798	0.292	0.294933333	0.111933333
2.319035258	2758.6	2400.266667	2131	1664.666667	1549.333333	1506.6	1582.4	1443.2		0.279333333	0.291533333	0.294866667	0.1118
2.320042234	2741.2	2381.866667	2114.466667	1652.266667	1544.266667	1507.933333	1589.733333	1445.933333		0.279066667	0.291666667	0.294733333	0.111733333
2.32102339	2714.533333	2356.6	2094.266667	1640.266667	1542.4	1511.666667	1596.2	1444.533333		0.278666667	0.2922	0.294466667	0.111733333
2.322030365	2700.733333	2347.866667	2090.533333	1640.266667	1542.4	1510.266667	1596.2	1439.933333		0.277933333	0.292666667	0.294266667	0.111666667
2.323037341	2709.466667	2357.066667	2097	1643.933333	1540.6	1504.266667	1591.133333	1432.6		0.2772	0.292933333	0.294133333	0.111533333
2.324044317	2719.6	2360.733333	2097.933333	1640.266667	1536.933333	1497.866667	1586.066667	1427.066667		0.276533333	0.2932	0.2942	0.111533333
2.325025472	2716.8	2350.6	2087.333333	1630.2	1536	1502	1593.866667	1431.2		0.276133333	0.293466667	0.294666667	0.111533333
2.326032448	2714.066667	2344.2	2083.2	1626.533333	1537.4	1507.933333	1603.533333	1435.8		0.276	0.293733333	0.295533333	0.111533333
2.327039424	2716.8	2348.333333	2090.533333	1629.266667	1536.933333	1504.266667	1600.8	1428.466667		0.2758	0.294066667	0.2964	0.1114
2.32802058	2706.733333	2341	2086.866667	1626.933333	1532.333333	1500.133333	1597.066667	1421.133333		0.275333333	0.2944	0.2968	0.111333333
2.329027555	2697.066667	2329.466667	2077.266667	1620.066667	1527.266667	1499.2	1599.866667	1421.6		0.2746	0.294733333	0.296866667	0.111266667
2.330034531	2712.2	2342.333333	2086	1624.2	1529.533333	1503.8	1604.933333	1424.8		0.2738	0.295066667	0.296866667	0.111266667
2.331041507	2730.133333	2358	2099.733333	1632.933333	1532.333333	1505.666667	1608.6	1423.866667		0.273066667	0.295466667	0.2968	0.111266667
2.332022662	2724.133333	2352.933333	2096.066667	1632	1528.666667	1503.8	1606.266667	1419.733333		0.2718	0.295533333	0.296666667	0.1112
2.333029638	2715.466667	2344.666667	2090.533333	1630.2	1528.2	1503.8	1606.266667	1416.066667		0.270266667	0.295466667	0.296733333	0.111133333
2.334036614	2714.066667	2346	2094.266667	1633.866667	1528.666667	1507.066667	1612.266667	1419.733333		0.2692	0.2954	0.297266667	0.111133333
2.335043589	2710.866667	2343.266667	2091.933333	1632.933333	1528.666667	1512.533333	1621.466667	1428.933333		0.268666667	0.295733333	0.298266667	0.111
2.336024745	2701.666667	2333.133333	2082.266667	1624.2	1526.333333	1513	1625.133333	1433.533333		0.267733333	0.296466667	0.2994	0.111
2.337031721	2693.4	2325.8	2076.333333	1620.066667	1519	1505.666667	1617.8	1425.266667		0.266533333	0.297066667	0.3008	0.111
2.338038697	2700.733333	2333.133333	2082.266667	1624.2	1515.333333	1500.133333	1609.066667	1413.8		0.265733333	0.2974	0.3024	0.111
2.339019852	2717.733333	2349.266667	2094.666667	1630.2	1517.6	1499.2	1605.8	1410.066667		0.265133333	0.297666667	0.303933333	0.111
2.340026828	2705.333333	2338.666667	2086	1624.2	1510.266667	1496.933333	1607.666667	1416.066667		0.264266667	0.298066667	0.305133333	0.110933333
2.341033804	2672.733333	2309.733333	2063.466667	1611.333333	1500.133333	1494.2	1608.6	1419.733333		0.263333333	0.298533333	0.306066667	0.110866667
2.342040779	2667.666667	2308.8	2063.933333	1609.933333	1501.066667	1493.266667	1604.933333	1415.133333		0.262533333	0.2988	0.306733333	0.110866667
2.343021935	2678.666667	2322.133333	2074.466667	1615.466667	1504.733333	1495.533333	1605.8	1415.133333		0.2616	0.2986	0.307733333	0.110866667
2.344028911	2688.333333	2325.8	2074.933333	1617.8	1506.6	1499.2	1609.933333	1420.2		0.2606	0.298266667	0.308866667	0.110733333
2.345035886	2700.733333	2333.6	2078.6	1616.4	1510.266667	1501.533333	1607.666667	1422.533333		0.2598	0.298533333	0.309533333	0.110666667
2.346042862	2696.133333	2328.133333	2073.533333	1611.333333	1510.266667	1499.2	1602.133333	1421.133333		0.259333333	0.299266667	0.309533333	0.110733333
2.347024018	2687.4	2317.066667	2065.266667	1607.666667	1506.133333	1501.533333	1606.266667	1424.8		0.258533333	0.300066667	0.3094	0.110733333
2.348030994	2695.666667	2323.533333	2071.266667	1611.8	1506.6	1507.066667	1615	1433.533333		0.257133333	0.3008	0.309466667	0.110666667
2.349037969	2695.666667	2325.8	2074.933333	1616.4	1507.533333	1506.6	1612.266667	1435.8		0.255733333	0.301533333	0.309666667	0.1106
2.350019125	2688.333333	2321.2	2072.666667	1618.666667	1506.133333	1503.8	1606.266667	1430.8		0.255066667	0.301933333	0.31	0.1106
2.351026101	2692	2324.866667	2075.866667	1620.533333	1506.133333	1503.8	1604.933333	1427.533333		0.254933333	0.302	0.310466667	0.110466667
2.352033076	2698.466667	2326.266667	2074.466667	1617.8	1506.133333	1502.933333	1599.866667	1422.533333		0.2546	0.3018	0.310666667	0.1104
2.353040052	2690.6	2316.133333	2063.466667	1610.4	1501.066667	1500.133333	1592.533333	1412.866667		0.254066667	0.301533333	0.3108	0.110333333
2.354021208	2675.933333	2300.066667	2048.733333	1600.333333	1490.066667	1489.6	1582.4	1406.866667		0.2532	0.301466667	0.310866667	0.110266667
2.355028183	2674.533333	2295.933333	2041.4	1592.533333	1487.733333	1489.133333	1582.4	1412.4		0.252333333	0.301533333	0.3108	0.110266667
2.356035159	2675	2297.333333	2041.866667	1593.4	1491.866667	1496.933333	1587.466667	1416.533333		0.251933333	0.3016	0.310466667	0.110133333
2.357042135	2671.333333	2295.933333	2041.866667	1596.2	1488.2	1491.866667	1575.933333	1405.066667		0.252	0.301533333	0.3102	0.110066667
2.358023291	2676.4	2300.066667	2044.133333	1593.866667	1486.8	1489.133333	1571.8	1401.4		0.252	0.301266667	0.309733333	0.110066667
2.359030266	2681	2301	2041.4	1591.6	1489.133333	1495.533333	1578.266667	1408.733333		0.251466667	0.300933333	0.309533333	0.11
2.360037242	2672.733333	2294.133333	2035.866667	1591.133333	1488.2	1497.866667	1579.2	1408.733333		0.250666667	0.3006	0.309666667	0.11
2.361044218	2667.666667	2289.066667	2030.866667	1588.4	1490.066667	1500.6	1577.333333	1404.133333		0.249866667	0.3006	0.310333333	0.109933333
2.362025373	2661.666667	2281.266667	2021.666667	1581.466667	1488.2	1500.6	1571.8	1395.4		0.249	0.300533333	0.3112	0.109933333
2.363032349	2654.333333	2274.333333	2014.266667	1579.666667	1475.333333	1490.533333	1563.066667	1388.066667		0.247933333	0.300533333	0.312066667	0.1098
2.364039325	2657.533333	2278.933333	2017.066667	1581	1458.333333	1480.4	1559.4	1390.333333		0.2472	0.300733333	0.313133333	0.1098
2.36502048	2669	2289.066667	2023.466667	1585.133333	1453.266667	1477.2	1556.666667	1389.4		0.247066667	0.301266667	0.314266667	0.1098
2.366027456	2671.333333	2291.333333	2025.8	1590.2	1456.066667	1479.466667	1553	1386.666667		0.2474	0.301666667	0.315333333	0.109733333
2.367034432	2658.933333	2281.733333	2018.4	1588.4	1455.6	1483.133333	1555.733333	1388.066667		0.247533333	0.301866667	0.315933333	0.109733333
2.368041407	2652.466667	2274.333333	2011.066667	1584.666667	1448.666667	1484.066667	1558.066667	1388.933333		0.2474	0.301666667	0.316	0.109666667
2.369022563	2654.333333	2278	2012	1586.066667	1440.866667	1479.466667	1554.4	1389.4		0.2474	0.301333333	0.315866667	0.109533333
2.370029539	2662.6	2284	2014.733333	1588.8	1435.8	1477.2	1553	1389.4		0.247666667	0.301133333	0.315933333	0.1094
2.371036515	2671.333333	2289.066667	2016.133333	1590.2	1437.2	1481.8	1555.266667	1386.666667		0.248066667	0.301	0.3162	0.1094
2.37204349	2672.733333	2287.2	2012	1589.733333	1441.333333	1486.8	1556.666667	1384.4		0.248333333	0.301	0.316466667	0.109533333
2.373024646	2672.733333	2284	2007.4	1588.4	1436.266667	1484.533333	1553.933333	1382.066667		0.248066667	0.3012	0.316533333	0.109466667
2.374031622	2675	2284.933333	2008.333333	1588.4	1426.2	1480.4	1550.666667	1378.4		0.247466667	0.301533333	0.3166	0.1094
2.375038597	2668.6	2278	2002.333333	1586.066667	1424.8	1486.8	1558.933333	1379.8		0.246933333	0.302066667	0.3166	0.1094
2.376019753	2657.533333	2266.533333	1993.6	1582.4	1426.2	1495.533333	1565.866667	1383.466667		0.2466	0.302733333	0.3164	0.1094
2.377026729	2650.666667	2259.2	1989	1579.666667	1416.533333	1487.733333	1558.933333	1380.666667		0.246533333	0.303266667	0.315866667	0.109333333
2.378033705	2645.6	2254.133333	1987.666667	1579.666667	1404.133333	1475.333333	1546.533333	1370.6		0.2466	0.3036	0.3154	0.109266667
2.37904068	2649.266667	2257.8	1992.266667	1585.133333	1400	1470.733333	1540.133333	1363.666667		0.2466	0.303866667	0.315266667	0.1092
2.380021836	2661.2	2266.533333	1997.733333	1589.733333	1400	1471.666667	1538.733333	1366		0.246333333	0.303866667	0.315466667	0.109133333
2.381028812	2657.533333	2259.2	1990.4	1583.8	1396.8	1472.133333	1537.4	1367.4		0.246	0.303533333	0.315866667	0.109133333
2.382035787	2644.2	2242.2	1975.266667	1574.6	1389.4	1468	1531.4	1359.533333		0.245666667	0.303066667	0.3164	0.109133333
2.383042763	2649.266667	2246.8	1977.533333	1577.333333	1387.6	1463.4	1521.266667	1354.933333		0.2454	0.303133333	0.317066667	0.109066667
2.384023919	2667.2	2263.8	1992.266667	1589.733333	1393.066667	1466.133333	1517.6	1360		0.245133333	0.303933333	0.317666667	0.109
2.385030894	2662.6	2258.266667	1986.733333	1588.4	1401.8	1476.733333	1520.8	1362.333333		0.245133333	0.304933333	0.318	0.109
2.38603787	2649.266667	2240.8	1967	1573.666667	1407.333333	1483.133333	1517.6	1356.333333		0.245333333	0.305866667	0.318	0.108866667
2.387044846	2653.866667	2244.466667	1969.266667	1574.6	1407.8	1483.133333	1511.2	1357.266667		0.245733333	0.306666667	0.318133333	0.1088
2.388026002	2659.866667	2255.066667	1980.266667	1583.333333	1406.4	1484.066667	1510.733333	1367.4		0.246066667	0.307333333	0.318266667	0.1088
2.389032977	2652.933333	2249.533333	1973.866667	1577.333333	1401.8	1481.8	1507.533333	1368.733333		0.2462	0.3078	0.318533333	0.108733333
2.390039953	2653.866667	2246.8	1965.6	1570	1400	1478.066667	1498.333333	1363.666667		0.246	0.308133333	0.318866667	0.108666667
2.391021109	2664	2257.8	1972.933333	1576.4	1401.8	1475.333333	1487.266667	1362.333333		0.2458	0.3084	0.319066667	0.108733333
2.392028084	2664.866667	2261.933333	1975.666667	1578.733333	1402.733333	1473.066667	1480.4	1363.666667		0.245666667	0.3086	0.3192	0.108666667
2.39303506	2654.333333	2253.2	1967	1572.266667	1402.733333	1474.4	1479	1363.2		0.245533333	0.308666667	0.319266667	0.1086
2.394042036	2644.2	2249.066667	1963.266667	1570.933333	1397.666667	1468	1470.266667	1359.533333		0.245266667	0.308733333	0.3194	0.1086
2.395023191	2636.866667	2246.8	1961.466667	1568.6	1390.333333	1456.933333	1455.6	1353.6		0.244866667	0.3088	0.319466667	0.1086
2.396030167	2635.466667	2243.133333	1953.2	1562.2	1393.066667	1458.333333	1448.666667	1348.533333		0.244666667	0.3088	0.3194	0.108533333
2.397037143	2647.466667	2252.733333	1956.866667	1562.2	1402.733333	1465.666667	1450.066667	1350.4		0.244466667	0.309066667	0.3194	0.1084
2.398044118	2659.866667	2266.533333	1967	1570	1412.866667	1473.066667	1454.2	1359.533333		0.244066667	0.309333333	0.319466667	0.1084
2.399025274	2660.333333	2266.533333	1966.533333	1572.266667	1423.4	1481.8	1455.6	1364.6		0.243666667	0.309333333	0.3196	0.108466667
2.40003225	2656.6	2263.8	1961.466667	1569.533333	1426.2	1483.133333	1454.2	1368.266667		0.2434	0.309066667	0.319733333	0.108333333
2.401039226	2650.666667	2262.866667	1960.533333	1570.933333	1423.866667	1477.2	1446.4	1368.266667		0.243466667	0.308666667	0.320066667	0.1082
2.402020381	2642.866667	2262.866667	1961.933333	1575.066667	1423.866667	1471.666667	1436.266667	1364.6		0.244466667	0.308066667	0.320533333	0.108133333
2.403027357	2639.133333	2262.866667	1960.533333	1575.066667	1423.866667	1468.466667	1433.533333	1368.266667		0.246266667	0.307533333	0.321066667	0.108066667
2.404034333	2641.933333	2262.866667	1954.133333	1569.533333	1427.066667	1468.466667	1433.533333	1372.4		0.248	0.307066667	0.321466667	0.108066667
2.405041308	2652.466667	2270.2	1954.533333	1566.333333	1433.533333	1469.8	1434	1372.4		0.249266667	0.3066	0.321933333	0.108066667
2.406022464	2652.466667	2272.533333	1954.533333	1564.933333	1439.533333	1473.533333	1437.666667	1374.733333		0.250266667	0.306	0.3226	0.108066667
2.40702944	2640.533333	2261.933333	1944.933333	1559.866667	1443.2	1478.533333	1444.066667	1376.066667		0.250733333	0.3054	0.3234	0.108066667
2.408036416	2638.266667	2263.8	1946.733333	1563.066667	1446.866667	1477.2	1442.733333	1373.333333		0.2508	0.304866667	0.324066667	0.107933333
2.409043391	2641.466667	2273	1955.466667	1571.4	1447.333333	1469.4	1434.933333	1370.6		0.2508	0.3044	0.324533333	0.107933333
2.410024547	2636.866667	2272.533333	1954.533333	1573.2	1445	1468	1437.2	1372.4		0.250933333	0.303666667	0.325066667	0.107866667
2.411031523	2639.133333	2274.333333	1954.133333	1573.2	1443.2	1465.666667	1439.066667	1373.333333		0.251	0.302866667	0.325666667	0.1078
2.412038498	2653.866667	2287.666667	1961.933333	1577.333333	1441.333333	1454.666667	1428.466667	1366.933333		0.251	0.302266667	0.326266667	0.107666667
2.413019654	2662.6	2295	1966.533333	1579.666667	1443.666667	1451.933333	1427.066667	1363.666667		0.251	0.301933333	0.326866667	0.107666667
2.41402663	2656.133333	2287.2	1956.866667	1575.066667	1448.666667	1460.666667	1437.666667	1366.933333		0.251	0.301666667	0.3274	0.107666667
2.415033605	2645.6	2277.533333	1946.733333	1568.133333	1448.666667	1462	1444.066667	1372.4		0.2512	0.301466667	0.328	0.107533333
2.416040581	2641.933333	2277.533333	1946.733333	1567.266667	1445	1456.933333	1448.666667	1378.4		0.251933333	0.301266667	0.328666667	0.107466667
2.417021737	2641.466667	2279.866667	1949.533333	1571.4	1448.666667	1460.666667	1457.4	1380.666667		0.253066667	0.301066667	0.3294	0.1074
2.418028713	2640.066667	2279.866667	1950.4	1573.2	1452.4	1461.066667	1457.4	1371.933333		0.254066667	0.3006	0.330133333	0.107266667
